Geração, Best Fitness, Média, Mediana, Desvio Padrão
0,0.06628883195315002,0.009024568788031295,0.025357722926293635,0.02086779175529406
1,0.06628883195315002,0.009098915679187445,0.027793155510820337,0.020955818658468923
2,0.06628883195315002,0.008904469963855972,0.026531260008235347,0.022700813989002436
3,0.06628883195315002,0.008852999039209407,0.0275112092235897,0.02375402538585501
4,0.06628883195315002,0.009098915679187445,0.028586379649540195,0.02445376129279156
5,0.06628883195315002,0.009344832319165485,0.03255678958686005,0.021224342644850038
6,0.06628883195315002,0.008921626938738162,0.022824495584938462,0.020208919277565823
7,0.06628883195315002,0.00904744475454088,0.026320515166765795,0.02101441135772725
8,0.06628883195315002,0.009138948620579219,0.026896989522807335,0.023307952333951824
9,0.06628883195315002,0.00893878391362035,0.027313046163700415,0.021432723963108354
10,0.06628883195315002,0.0093219563526559,0.02562308413780482,0.021493027585391247
11,0.06628883195315002,0.009344832319165485,0.02098498192798646,0.019404924849499013
12,0.06628883195315002,0.009081758704305257,0.030098766985405135,0.022572669305587954
13,0.06651187262661848,0.00893878391362035,0.025953355904286955,0.021924538906641675
14,0.06651187262661848,0.008881593997346388,0.030334103490872483,0.021536435649623282
15,0.06651187262661848,0.009007411813149105,0.02378700187582925,0.02138950081153474
16,0.06651187262661848,0.008887312988973784,0.02837849430388434,0.021252257001226443
17,0.06651187262661848,0.009036006771286086,0.02771023013222308,0.021796639149105856
18,0.06651187262661848,0.008898750972228576,0.027974161595827423,0.021465274469703265
19,0.06651187262661848,0.00907603971267786,0.028175470101111773,0.021368868783234927
20,0.06651187262661848,0.009173262570343597,0.029936919522349816,0.021956622044717027
21,0.06651187262661848,0.009018849796403898,0.027390824449833005,0.022646188341026417
22,0.06651187262661848,0.008921626938738162,0.02257657729789083,0.019796563097354274
23,0.06651187262661848,0.009036006771286086,0.031022098183648254,0.023715019986943288
24,0.06651187262661848,0.00907603971267786,0.028496877430571443,0.02244950337463379
25,0.06651187262661848,0.008858718030836803,0.025474104405911146,0.02252493996226454
26,0.06651187262661848,0.00893878391362035,0.03441746351283341,0.024883260928859636
27,0.06651187262661848,0.009098915679187445,0.023875360296472525,0.0214631594857346
28,0.06651187262661848,0.008875875005718991,0.02842396028732213,0.02301252447164965
29,0.06651187262661848,0.008852999039209407,0.02461882920803404,0.02220027690459017
30,0.06651187262661848,0.008881593997346388,0.02496425630232877,0.02219267933831078
31,0.06651187262661848,0.008910188955483369,0.02348646886580958,0.02012911313712949
32,0.06651187262661848,0.008870156014091595,0.027667909594180362,0.021757875491143875
33,0.06651187262661848,0.009127510637324428,0.030355549709475228,0.02181940998670038
34,0.06651187262661848,0.009138948620579219,0.028538912019032796,0.021049480005171338
35,0.06651187262661848,0.008910188955483369,0.023495047353250677,0.019292075693946236
36,0.06651187262661848,0.009081758704305257,0.02973246557167041,0.024241961736840553
37,0.06651187262661848,0.008881593997346388,0.02494023653749371,0.0213231568985123
38,0.06651187262661848,0.008898750972228576,0.0279572905705266,0.021572020915699236
39,0.06651187262661848,0.008881593997346388,0.022783032895639842,0.021355373534383704
40,0.06651187262661848,0.009110353662442238,0.0289538248616004,0.021451597659671327
41,0.06651187262661848,0.010408564761861189,0.02820663860548108,0.021001993346330326
42,0.06651187262661848,0.00909319668756005,0.026931875371734453,0.021218847682252573
43,0.06651187262661848,0.008870156014091595,0.024746648670906347,0.02327218068903512
44,0.06651187262661848,0.00884728004758201,0.02741856155922588,0.022852926321841188
45,0.06651187262661848,0.008933064921992953,0.03250617651095759,0.024615479507345203
46,0.06651187262661848,0.009144667612206616,0.029324129569474316,0.023460268732993166
47,0.06651187262661848,0.008870156014091595,0.025634236171478243,0.022180916716911456
48,0.06651187262661848,0.009247609461499749,0.029103662442238186,0.020426387860641715
49,0.06651187262661848,0.008990254838266917,0.029431074712906614,0.021599318906203206
50,0.06651187262661848,0.00903028777965869,0.03351357688612344,0.025546295659447417
51,0.06651187262661848,0.008904469963855972,0.025985668206981744,0.021820555822107335
52,0.06651187262661848,0.008978816855012124,0.02357568513519696,0.020542126764312253
53,0.06651187262661848,0.009064601729423067,0.025291096673834466,0.021800366937500912
54,0.06651187262661848,0.008875875005718991,0.02515412682435833,0.022439274787333846
55,0.06651187262661848,0.008950221896875143,0.02261317884430617,0.02005666878736244
56,0.06651187262661848,0.008893031980601181,0.02472577435146635,0.022947518540131547
57,0.06651187262661848,0.009121791645697031,0.028306149059797774,0.022274188368337014
58,0.06651187262661848,0.00930479937777371,0.027127178935810042,0.021841560941485774
59,0.06651187262661848,0.008881593997346388,0.03138696984947614,0.02040242328608555
60,0.06651187262661848,0.009081758704305257,0.020012467401747724,0.019975470930079352
61,0.06651187262661848,0.008893031980601181,0.03129460813469369,0.022751576346438564
62,0.06651187262661848,0.009236171478244955,0.02428398224824999,0.021644403828589204
63,0.06651187262661848,0.009156105595461409,0.028348755547421882,0.021711354216525765
64,0.06651187262661848,0.008887312988973784,0.03664958594500618,0.021785421952830845
65,0.06651187262661848,0.009110353662442238,0.031065562520016472,0.023249630710812444
66,0.06651187262661848,0.009098915679187445,0.02775026307361486,0.024611798980976936
