Geração, Best Fitness, Média, Mediana, Desvio Padrão
0,0.05124216498147047,0.008990254838266917,0.01752556389257446,0.010744384268481438
1,0.06532232236812005,0.009110353662442238,0.020571498833325704,0.018030055709956895
2,0.06642036876058013,0.0091675435787162,0.03437714462186027,0.023802210137869796
3,0.06642036876058013,0.009058882737795673,0.028969838038157114,0.02339331665373031
4,0.06642036876058013,0.009476369126595599,0.027494338198288882,0.021884856261815414
5,0.06642036876058013,0.008921626938738162,0.02589845358466395,0.020881037664831056
6,0.06642036876058013,0.008944502905247747,0.028211213798783004,0.021509602230363047
7,0.06642036876058013,0.00909319668756005,0.030249176465205658,0.023280565937663596
8,0.06642036876058013,0.008875875005718991,0.026907855606899393,0.022793104735040023
9,0.06642036876058013,0.009144667612206616,0.02744858626526971,0.02009885427022302
10,0.06642036876058013,0.009344832319165485,0.035725396898018943,0.023701744190730772
11,0.06642036876058013,0.008921626938738162,0.0282378071098504,0.02161716806468494
12,0.06642036876058013,0.008875875005718991,0.022735851214713824,0.020842672285972034
13,0.06642036876058013,0.008887312988973784,0.02546466806972595,0.021669332350198627
14,0.06642036876058013,0.008921626938738162,0.02388393878391362,0.020013545779653783
15,0.06642036876058013,0.0091675435787162,0.024070377910966743,0.021200560085258686
16,0.06642036876058013,0.009224733494990164,0.024649997712403348,0.02010405380766732
17,0.0664661206935993,0.008915907947110766,0.029282094981012946,0.021992892312539668
18,0.0664661206935993,0.008915907947110766,0.029971805371276937,0.02281315494010419
19,0.0664661206935993,0.008910188955483369,0.02908021457656586,0.023088688907503912
20,0.0664661206935993,0.009361989294047673,0.02634596467950771,0.021051738832431433
21,0.0664661206935993,0.008881593997346388,0.021308104954934345,0.019812153737220756
22,0.0664661206935993,0.009156105595461409,0.025266505009836664,0.021474385355672726
23,0.0664661206935993,0.009053163746168276,0.02717979365878208,0.02143355450119611
24,0.0664661206935993,0.0088644370224642,0.0293441460401702,0.023368613534974037
25,0.0664661206935993,0.0088644370224642,0.024592807796129386,0.02014324121600646
26,0.0664661206935993,0.009081758704305257,0.020988413322962897,0.019609872438447272
27,0.0664661206935993,0.008910188955483369,0.0270602667337695,0.02276839666659569
28,0.0664661206935993,0.008921626938738162,0.028278126000823533,0.021406711365134532
29,0.0664661206935993,0.008933064921992953,0.024014045843436884,0.019080937633499155
30,0.06656906254289244,0.008898750972228576,0.029383607082399225,0.023528219094630497
31,0.06656906254289244,0.009116072654069635,0.02177191517591618,0.019268218915328917
32,0.06656906254289244,0.008881593997346388,0.03119681337786522,0.02273137066687882
33,0.06656906254289244,0.00895594088850254,0.028717344557807563,0.022665283875763935
34,0.06656906254289244,0.008898750972228576,0.02388308093516951,0.020918099251989127
35,0.06656906254289244,0.009150386603834012,0.027666765795854874,0.02143056848414235
36,0.06656906254289244,0.008944502905247747,0.022380415885071142,0.021217892040856893
37,0.06656906254289244,0.0088644370224642,0.03098206524225649,0.022304995593191147
38,0.06656906254289244,0.009110353662442238,0.024208205609186986,0.02010104823904596
39,0.06656906254289244,0.008858718030836803,0.02546638376721417,0.02255287429824265
40,0.06656906254289244,0.008870156014091595,0.02824066660566409,0.022507787973753544
41,0.06656906254289244,0.009081758704305257,0.028677883515578532,0.023622017169359473
42,0.06656906254289244,0.008950221896875143,0.023335773436427686,0.02178402951013795
43,0.06656906254289244,0.008852999039209407,0.028021057327172076,0.02198680082089782
44,0.06656906254289244,0.009104634670814842,0.03138897149654573,0.02358032317885911
45,0.06656906254289244,0.008950221896875143,0.025543876103765385,0.019557467088910305
46,0.06656906254289244,0.00909319668756005,0.03287590931966876,0.02187823358922595
47,0.06656906254289244,0.0088644370224642,0.02339782449558494,0.01988953600719311
48,0.06656906254289244,0.009007411813149105,0.028640710070000453,0.022879947296271144
49,0.06656906254289244,0.008904469963855972,0.02536344191792103,0.020412329473460618
50,0.06656906254289244,0.008893031980601181,0.028295854874868458,0.02270140771382349
51,0.06656906254289244,0.008933064921992953,0.026132932241387203,0.02258385307749562
52,0.06656906254289244,0.008915907947110766,0.02270782815573958,0.020584528911517394
53,0.06656906254289244,0.009036006771286086,0.029939207119000777,0.023894154703101904
54,0.06656906254289244,0.009402022235439447,0.02927580409022281,0.022846934747655784
55,0.06656906254289244,0.009127510637324428,0.03333714599441826,0.022457886849486058
56,0.06656906254289244,0.009001692821521709,0.019623861920666147,0.019904547517801137
57,0.06656906254289244,0.009087477695932654,0.023658324564212838,0.021871628659960972
58,0.06656906254289244,0.009070320721050464,0.028239522807338612,0.022229662800395636
