Geração, Best Fitness, Média, Mediana, Desvio Padrão
0,0.06636317884430618,0.008870156014091595,0.018693096033307408,0.01482865542180542
1,0.06636317884430618,0.00907603971267786,0.025328842018575288,0.019541035433918573
2,0.06636317884430618,0.008870156014091595,0.030731287459395164,0.020557457860461134
3,0.06636317884430618,0.0091675435787162,0.030656654618657624,0.021640642289963475
4,0.06636317884430618,0.009110353662442238,0.026408587637827698,0.02270186564896097
5,0.06636317884430618,0.009087477695932654,0.027379386466578216,0.02087054616855096
6,0.06636317884430618,0.008927345930365559,0.028466280825364877,0.021255648589806636
7,0.06636317884430618,0.008893031980601181,0.026230155099052938,0.021374297248198858
8,0.06636317884430618,0.009081758704305257,0.031807887633252506,0.023002245281163246
9,0.06636317884430618,0.008852999039209407,0.03245156014091595,0.02198125111930058
10,0.06643180674383492,0.009098915679187445,0.03225139543395709,0.02517309311318575
11,0.06643180674383492,0.008898750972228576,0.030191986548931692,0.02298385428999443
12,0.06643180674383492,0.00907603971267786,0.03451725991673148,0.022951918700677348
13,0.06643180674383492,0.008898750972228576,0.026003968980189418,0.021717014832981177
14,0.06643180674383492,0.008887312988973784,0.023841904195452256,0.021941896427173535
15,0.06643180674383492,0.008933064921992953,0.03167663677540376,0.025057265471161105
16,0.06643180674383492,0.009219014503362767,0.02933327995607814,0.02063483101842846
17,0.06643180674383492,0.008893031980601181,0.023770702749691175,0.02009938394938834
18,0.06643180674383492,0.008910188955483369,0.031661481447591164,0.022891718738159293
19,0.06643180674383492,0.008933064921992953,0.022654355584023424,0.02020974206413595
20,0.06643180674383492,0.008881593997346388,0.0270422519101432,0.022084196294385045
21,0.06643180674383492,0.009150386603834012,0.02682721782495311,0.022666051955785103
22,0.06643180674383492,0.008995973829894314,0.02831186805142517,0.023005215215655277
23,0.06643180674383492,0.009138948620579219,0.03482265406963444,0.022579282181301563
24,0.06643180674383492,0.009036006771286086,0.025923045248661757,0.02151390012667441
25,0.06643180674383492,0.00903028777965869,0.02855521114517088,0.0217038048081034
26,0.06643180674383492,0.0096250629089079,0.03508973097863385,0.023049883995985614
27,0.06643180674383492,0.00909319668756005,0.025661115432127003,0.021650537528066543
28,0.06643180674383492,0.008995973829894314,0.02792011712494854,0.021191720195635776
29,0.06643180674383492,0.008881593997346388,0.03810792880999223,0.026379077323869276
30,0.06643180674383492,0.008893031980601181,0.0276144370224642,0.020748109068374595
31,0.06643180674383492,0.009264766436381936,0.02770565493892117,0.02073667749500352
32,0.06643180674383492,0.008870156014091595,0.021089925424349183,0.02051839792813989
33,0.06643180674383492,0.008893031980601181,0.028888056457885346,0.022822644530868755
34,0.06643180674383492,0.008893031980601181,0.02500514709246466,0.02149668271633239
35,0.06643180674383492,0.0091675435787162,0.025914752710802035,0.020269164513016524
36,0.06643180674383492,0.00907603971267786,0.023178215217092922,0.020043264643479667
37,0.06643180674383492,0.009144667612206616,0.0337308985679645,0.023035876746575184
38,0.06643180674383492,0.00907603971267786,0.037416788671821376,0.022484667321086248
39,0.06643180674383492,0.009344832319165485,0.028865180491375764,0.021261153355029906
40,0.06656334355126504,0.008870156014091595,0.025421775632520478,0.022143115401467635
41,0.06656334355126504,0.00893878391362035,0.026530974058653976,0.021988355395550576
42,0.06656334355126504,0.00898453584663952,0.029764205975202452,0.023689374874413017
43,0.06656334355126504,0.009098915679187445,0.02665536212654985,0.02165436464967678
44,0.06656334355126504,0.008898750972228576,0.03156397264034405,0.024238368079291545
45,0.06656334355126504,0.009098915679187445,0.027811742233609372,0.021173873411794563
46,0.06656334355126504,0.00884728004758201,0.023098149334309377,0.01941859014462641
47,0.06656334355126504,0.009127510637324428,0.024486434551859816,0.020106319580948724
48,0.06656334355126504,0.009007411813149105,0.030074175321407333,0.023012663284278107
49,0.06656334355126504,0.00907603971267786,0.027262147138216584,0.02128735309634218
50,0.06656334355126504,0.009156105595461409,0.028634991078373064,0.02196964787806598
51,0.06656334355126504,0.009087477695932654,0.029619801436610704,0.02338245963179808
52,0.06656334355126504,0.00904744475454088,0.02572688383584206,0.0217187693098317
53,0.06656334355126504,0.008944502905247747,0.02870705037287825,0.023064762675044224
54,0.06656334355126504,0.009104634670814842,0.030701834652514064,0.02325276220739183
55,0.06656334355126504,0.008881593997346388,0.02651553278126001,0.023451600741196264
56,0.06656334355126504,0.0091675435787162,0.03043990483597932,0.02201854300181947
57,0.06656334355126504,0.008904469963855972,0.029057910509219013,0.023083446573135026
58,0.06656334355126504,0.008921626938738162,0.02530024706043831,0.020210967540621856
59,0.06656334355126504,0.009087477695932654,0.027500915038660385,0.020548976780144303
60,0.06656334355126504,0.008881593997346388,0.02489448460447454,0.023288640365791348
61,0.06656334355126504,0.008881593997346388,0.020377910966738348,0.019741993690020016
62,0.06656334355126504,0.008915907947110766,0.025156986320172027,0.023529537327198886
63,0.06656334355126504,0.009013130804776502,0.030340394381662632,0.024435061741065394
64,0.06656334355126504,0.009098915679187445,0.029904607219655027,0.023258853911318867
65,0.06656334355126504,0.008881593997346388,0.022362401061444846,0.020337015960995717
66,0.06656334355126504,0.008870156014091595,0.03117536715926248,0.02495397773916029
67,0.06656334355126504,0.009110353662442238,0.02748004071922039,0.02304635237367324
68,0.06656334355126504,0.009013130804776502,0.026087466257949398,0.020135353931679284
69,0.06656334355126504,0.008915907947110766,0.029699867319394245,0.020941179609253534
70,0.06656334355126504,0.009384865260557259,0.02900300818959601,0.024365033441402187
71,0.06656334355126504,0.00909319668756005,0.028729068490643727,0.022802969607257893
72,0.06656334355126504,0.008961659880129936,0.028047936587820836,0.022754938332089403
73,0.06656334355126504,0.00907603971267786,0.02878482865901084,0.024419814498953134
74,0.06656334355126504,0.008944502905247747,0.02476494944411401,0.023027652773589556
75,0.06656334355126504,0.008961659880129936,0.026068021686416247,0.021810890667899818
76,0.06656334355126504,0.008927345930365559,0.02720066797822208,0.021525579369708486
77,0.06656334355126504,0.009087477695932654,0.031121322688383586,0.02253929898490378
78,0.06656334355126504,0.008858718030836803,0.02540833600219609,0.022190793374637717
79,0.06656334355126504,0.009150386603834012,0.031866221347851935,0.021174913073897208
80,0.06656334355126504,0.009150386603834012,0.025576188406460164,0.02160550962952289
81,0.06656334355126504,0.008944502905247747,0.02989688658095805,0.0234481579162064
82,0.06656334355126504,0.008881593997346388,0.02874651141510729,0.021082352654581242
83,0.06656334355126504,0.009150386603834012,0.02426310792880999,0.02221929070520619
84,0.06656334355126504,0.008995973829894314,0.02908965091275107,0.02314267544821649
85,0.06656334355126504,0.009161824587088805,0.026950462094523498,0.021827103660523022
86,0.06656334355126504,0.008915907947110766,0.031963730155099054,0.023481897952053243
87,0.06656334355126504,0.009951045431669489,0.036194926110628176,0.022311529302046496
88,0.06656334355126504,0.008893031980601181,0.03933379466532461,0.022531046206882958
89,0.06656334355126504,0.00918470055359839,0.024513027862927212,0.02034401650571704
90,0.06656334355126504,0.009219014503362767,0.032856464748135604,0.023505471726784095
91,0.06656334355126504,0.009041725762913483,0.022768163517408607,0.022038936807864534
92,0.06656334355126504,0.008893031980601181,0.02627562108249073,0.020680879622352585
93,0.06656334355126504,0.008933064921992953,0.024785537813972643,0.022266934250710677
94,0.06656334355126504,0.008870156014091595,0.02701851809488951,0.023845411974403968
95,0.06656334355126504,0.008990254838266917,0.0291385482911653,0.021226090814724735
96,0.06656334355126504,0.008881593997346388,0.023605995790822162,0.022084603180846873
97,0.06656334355126504,0.00941346021869424,0.027202097726128926,0.02272753417283869
98,0.06656334355126504,0.008904469963855972,0.023871357002333348,0.020527860625778938
99,0.06656334355126504,0.009133229628951823,0.023051825502127466,0.019839026976176576
100,0.06657478153451983,0.008887312988973784,0.02847371551448049,0.022636779242035963
