Geração, Best Fitness, Média, Mediana, Desvio Padrão
0,0.06619732808711168,0.008898750972228576,0.02107391224779247,0.017999887135100867
1,0.06619732808711168,0.009116072654069635,0.03728553781397263,0.01988012285650562
2,0.06643180674383492,0.009098915679187445,0.027068845221210593,0.02255230013019302
3,0.06643180674383492,0.008921626938738162,0.026378562931783874,0.023212713060555817
4,0.06643180674383492,0.009098915679187445,0.02940333760351375,0.021920269157565658
5,0.06643180674383492,0.009098915679187445,0.028039929999542478,0.022273871268625442
6,0.06643180674383492,0.008904469963855972,0.03020714187674429,0.022773103500950347
7,0.06643180674383492,0.009036006771286086,0.030616621677265858,0.024629288358471
8,0.06646040170197191,0.008927345930365559,0.02873707507892208,0.025425010121431415
9,0.06646040170197191,0.009053163746168276,0.025825536441414654,0.022321134710458372
10,0.06646040170197191,0.008870156014091595,0.029071064189962026,0.022316949239001106
11,0.06646040170197191,0.008887312988973784,0.024599098686919525,0.022491275214752502
12,0.06646040170197191,0.008893031980601181,0.033140126732854464,0.023347892821693583
13,0.06646040170197191,0.008852999039209407,0.028992142105503958,0.02063841284595097
14,0.06646040170197191,0.009419179210321637,0.028156883378322728,0.020508263658985632
15,0.06646040170197191,0.009001692821521709,0.028323877933842705,0.02359812251998749
16,0.06646040170197191,0.008898750972228576,0.030787333577343638,0.02376879585535366
17,0.06646040170197191,0.009259047444754542,0.026432321453081394,0.020838908924386106
18,0.06646040170197191,0.009150386603834012,0.028822574003751655,0.023615692619247626
19,0.06646040170197191,0.008881593997346388,0.021488253191197328,0.019522084330259686
20,0.06646040170197191,0.0091675435787162,0.028019055680102482,0.021843965866590532
21,0.06646040170197191,0.008881593997346388,0.023891659422610605,0.02204667203046468
22,0.06646040170197191,0.008915907947110766,0.029767923319760258,0.022258898539084148
23,0.06646040170197191,0.008921626938738162,0.028804845129706724,0.021183930415980955
24,0.06646040170197191,0.009150386603834012,0.027610147778743654,0.021313750470854414
25,0.06646040170197191,0.008990254838266917,0.028648144759116072,0.022014054908640723
26,0.06646040170197191,0.008898750972228576,0.021997815345198336,0.022259678075792128
27,0.06646040170197191,0.008881593997346388,0.02647349819279865,0.021888439624253974
28,0.06646040170197191,0.009058882737795673,0.027405693828064237,0.023484424662949945
29,0.06646040170197191,0.008881593997346388,0.026332525049183327,0.02425551100890571
30,0.06646040170197191,0.009379146268929862,0.028791691448963718,0.022225830068046768
31,0.06646040170197191,0.008898750972228576,0.03270348172210276,0.0259393281202445
32,0.06646040170197191,0.0088644370224642,0.024346319256988606,0.021733385685694252
33,0.06646040170197191,0.008995973829894314,0.026490655167680833,0.02118197015915724
34,0.06646040170197191,0.008915907947110766,0.024046644095713048,0.022200906437878018
35,0.06646040170197191,0.00907603971267786,0.030035000228759667,0.024337841895881257
