Geração, Best Fitness, Média, Mediana, Desvio Padrão
0,0.06504781077000503,0.008893031980601181,0.020696172850802948,0.018294604528204632
1,0.06504781077000503,0.008950221896875143,0.02487361028503454,0.018067587215862737
2,0.06632886489454179,0.009379146268929862,0.029670700462094524,0.022134074838236713
3,0.06632886489454179,0.009087477695932654,0.03333857574232511,0.02350424235583685
4,0.06632886489454179,0.008875875005718991,0.02757812142563023,0.021235785986280512
5,0.0664718396852267,0.008933064921992953,0.02411269844900947,0.021989590399543117
6,0.0664718396852267,0.008915907947110766,0.028943530676671086,0.024323337893783978
7,0.0664718396852267,0.008893031980601181,0.028326737429656402,0.023364679392586622
8,0.0664718396852267,0.0088644370224642,0.029710447453904925,0.022307588976011223
9,0.0664718396852267,0.008898750972228576,0.02950456375531866,0.022280166127313362
10,0.0664718396852267,0.0091675435787162,0.027478896920894908,0.022479461311412804
11,0.0664718396852267,0.008990254838266917,0.029829974378917518,0.02143065092621939
12,0.0664718396852267,0.008852999039209407,0.023302031385826052,0.020896169006987726
13,0.0664718396852267,0.008921626938738162,0.027665621997529394,0.023360641660694098
14,0.0664718396852267,0.009144667612206616,0.03046077915541932,0.024428783686817862
15,0.0664718396852267,0.009098915679187445,0.028716772658644824,0.022100561556666384
16,0.0664718396852267,0.00898453584663952,0.027752836619847187,0.022131294942316988
17,0.0664718396852267,0.009230452486617559,0.03804559180125361,0.023641042876025687
18,0.0664718396852267,0.00907603971267786,0.022439607448414698,0.02079581883632592
19,0.0664718396852267,0.008852999039209407,0.025345427094294732,0.021892507359246173
20,0.0664718396852267,0.008921626938738162,0.031536521480532556,0.02382924736116759
21,0.0664718396852267,0.00884728004758201,0.026212426225008006,0.02295567366318005
22,0.0664718396852267,0.009098915679187445,0.029161424257674883,0.022470790380710225
23,0.0664718396852267,0.009104634670814842,0.023709509539278036,0.019380805506384758
24,0.06647755867685409,0.008893031980601181,0.028063091915633435,0.022917038465581675
25,0.06647755867685409,0.008898750972228576,0.028457702337923774,0.022665492004174764
26,0.06647755867685409,0.008852999039209407,0.02595621540010066,0.02006467623276771
27,0.06647755867685409,0.008927345930365559,0.024187045340165626,0.021080628402839266
28,0.06647755867685409,0.008893031980601181,0.02668452898384957,0.023343331464924986
29,0.06647755867685409,0.008893031980601181,0.02547467630507389,0.0209452100920272
30,0.06647755867685409,0.008933064921992953,0.028402228119138034,0.023193079171345526
31,0.06647755867685409,0.009053163746168276,0.03471628082536487,0.02421414613905253
32,0.06647755867685409,0.008881593997346388,0.027685638468225277,0.019062037386720694
33,0.06647755867685409,0.008910188955483369,0.02375955071601775,0.022123253769782525
34,0.06647755867685409,0.008898750972228576,0.03308922770737063,0.023119208964958334
35,0.06647755867685409,0.009098915679187445,0.03252991032621128,0.02272829047164784
36,0.06655190556801024,0.008910188955483369,0.02643003385643043,0.02250811187532099
37,0.06655190556801024,0.00893878391362035,0.027908107242530993,0.02311970712150322
38,0.06655190556801024,0.008915907947110766,0.027802305897424162,0.02169255797354951
39,0.06655190556801024,0.009104634670814842,0.030130793338518553,0.022760153182092905
40,0.06655190556801024,0.008921626938738162,0.03551207851031706,0.023464303998837123
41,0.06655190556801024,0.009150386603834012,0.029339856796449654,0.022258988463355195
42,0.06655190556801024,0.009058882737795673,0.02315419545225786,0.021165851046873106
43,0.06655190556801024,0.008921626938738162,0.029331278309008557,0.02476495730057801
44,0.06655190556801024,0.008921626938738162,0.029544310747129064,0.022361122405672295
45,0.06655190556801024,0.009104634670814842,0.03189910554970947,0.023197364637433212
46,0.06655190556801024,0.009482088118222995,0.026025987097954888,0.023063233135459722
47,0.06655190556801024,0.00884728004758201,0.028952681063274928,0.02312484369988653
48,0.06655190556801024,0.00903028777965869,0.028879192020862882,0.022750290525195154
49,0.06655190556801024,0.008933064921992953,0.024051219289014956,0.020509927548609808
50,0.06655190556801024,0.008875875005718991,0.02394799149014046,0.02106626601229139
51,0.06655190556801024,0.008933064921992953,0.02567569886077687,0.023083393368592928
52,0.06655190556801024,0.009041725762913483,0.024218785743697673,0.020557142532270676
53,0.06655190556801024,0.008893031980601181,0.02389880816214485,0.02133885505478284
54,0.06655190556801024,0.009138948620579219,0.026868394564670356,0.0227215786311666
55,0.06655190556801024,0.009144667612206616,0.03134493526101478,0.023734640860182878
56,0.06655190556801024,0.008927345930365559,0.025196161412819697,0.02154334346912108
57,0.06655190556801024,0.009110353662442238,0.03011706775861281,0.023827280757094036
58,0.06656334355126504,0.008944502905247747,0.03142500114379833,0.0238305653171383
59,0.06656334355126504,0.008933064921992953,0.022093036555794483,0.020913948271377478
60,0.06656334355126504,0.008898750972228576,0.024531900535297618,0.021970487392008315
61,0.06656334355126504,0.00898453584663952,0.03302603284988791,0.023891563047222196
62,0.06656334355126504,0.008927345930365559,0.025782072105046443,0.021456745237624093
63,0.06656334355126504,0.008893031980601181,0.031079002150340852,0.02340320568030039
64,0.06656334355126504,0.009127510637324428,0.028506885665919378,0.02047638015349525
65,0.06656334355126504,0.008995973829894314,0.03220049640847326,0.023315285442946684
66,0.06656334355126504,0.008887312988973784,0.028520897195406496,0.02233130746149676
67,0.06656334355126504,0.008915907947110766,0.029023310609873267,0.02118577904198589
68,0.06656334355126504,0.008875875005718991,0.03431566546186576,0.02563340204738667
69,0.06656334355126504,0.009739442741455826,0.03602936130301505,0.02137635617892611
70,0.06656334355126504,0.009121791645697031,0.02213764469048817,0.020681133248348863
71,0.06656334355126504,0.008915907947110766,0.026338529990392094,0.02155670215102177
72,0.06656334355126504,0.009098915679187445,0.03658667703710482,0.020826543180783336
73,0.06656334355126504,0.008995973829894314,0.02642145536898934,0.019746281042121987
74,0.06656334355126504,0.008950221896875143,0.03719231825044608,0.022341026583575
75,0.06656334355126504,0.008973097863384728,0.02977878940385232,0.02300088529427867
76,0.06656334355126504,0.009070320721050464,0.029415061536349908,0.02344208336569591
77,0.06656334355126504,0.00907603971267786,0.033559328819142614,0.025548064265573187
78,0.06656334355126504,0.008893031980601181,0.03502910966738344,0.023856231759394747
79,0.06656334355126504,0.008893031980601181,0.028585807750377452,0.022580584877634095
80,0.06656334355126504,0.008887312988973784,0.031655762455963764,0.023743347422210397
81,0.06656334355126504,0.00918470055359839,0.02963066752070274,0.02306377360308705
82,0.06656334355126504,0.008944502905247747,0.028323591984261338,0.02103812200791113
83,0.06656334355126504,0.00904744475454088,0.03533993686233243,0.022582731886541044
84,0.06656334355126504,0.0091675435787162,0.03305062451388571,0.024914800441044393
85,0.06656334355126504,0.00907603971267786,0.028008761495173173,0.02000607336056397
86,0.06656334355126504,0.009133229628951823,0.027793155510820327,0.023159043044396428
87,0.06656334355126504,0.009001692821521709,0.028309866404355576,0.023642132739392262
88,0.06656334355126504,0.009098915679187445,0.028886912659559866,0.023237320857115423
89,0.06656334355126504,0.009081758704305257,0.02852461453996431,0.02466752081963114
90,0.06656334355126504,0.009018849796403898,0.027820034771469094,0.02284440582202178
91,0.06656334355126504,0.009053163746168276,0.029794516630827654,0.02475071172611012
92,0.06656334355126504,0.00904744475454088,0.027248421558310837,0.021891624990315297
93,0.06656334355126504,0.009110353662442238,0.025799515029509994,0.02215552455484556
94,0.06656334355126504,0.008858718030836803,0.02239900260786018,0.021353348383919897
95,0.06656334355126504,0.009110353662442238,0.02816403211785698,0.021234827641613604
96,0.06656334355126504,0.008921626938738162,0.03232059523264858,0.025197422966554826
97,0.06656334355126504,0.008904469963855972,0.03847623187079655,0.024129813606461232
98,0.06656334355126504,0.008944502905247747,0.02690185066569063,0.023041730926380854
99,0.06656334355126504,0.009098915679187445,0.0257151599030059,0.022339003003183887
100,0.06656334355126504,0.008910188955483369,0.02834932744658462,0.02198630011462353
