Geração, Best Fitness, Média, Mediana, Desvio Padrão
0,0.06604291531317198,0.008893031980601181,0.022216566774946246,0.02032027083503486
1,0.06604291531317198,0.008870156014091595,0.02727072562565768,0.019917786631935556
2,0.06604291531317198,0.008852999039209407,0.030046152262433085,0.02004929513025729
3,0.06654618657638285,0.009036006771286086,0.03362252367662534,0.0251799178596941
4,0.06654618657638285,0.008858718030836803,0.0259965342910738,0.022019127053381507
5,0.06654618657638285,0.009121791645697031,0.030782472434460355,0.02476069801006459
6,0.06654618657638285,0.00893878391362035,0.023580546278080247,0.01998264095585202
7,0.06654618657638285,0.008870156014091595,0.024886763965777558,0.021799442686964127
8,0.06654618657638285,0.010174086105137942,0.027367662533742048,0.02050503765479446
9,0.06654618657638285,0.0088644370224642,0.02620327583840417,0.02190201967438474
10,0.06654618657638285,0.009087477695932654,0.026187834561010204,0.021307307585549908
11,0.06654618657638285,0.008870156014091595,0.02818176099190191,0.021854138724820494
12,0.06654618657638285,0.009121791645697031,0.027497483643683946,0.021101658523302123
13,0.06654618657638285,0.008950221896875143,0.03042160406277165,0.023832372670065494
14,0.06654618657638285,0.008933064921992953,0.031122752436290434,0.021722043887887423
15,0.06654618657638285,0.009138948620579219,0.024808127830900854,0.02267291639678672
16,0.06654618657638285,0.008881593997346388,0.026508955940888507,0.023516969283321643
17,0.06654618657638285,0.009384865260557259,0.03155853959829803,0.02303537505556569
18,0.06654618657638285,0.008904469963855972,0.02819548657180766,0.02259193540736899
19,0.06654618657638285,0.008933064921992953,0.029321270073660616,0.023745815143266697
20,0.06654618657638285,0.008881593997346388,0.027892380015555662,0.0221055475674588
21,0.06654618657638285,0.008852999039209407,0.02559363133092373,0.02341410919886898
22,0.06654618657638285,0.008858718030836803,0.029797090177059986,0.021858084578223205
23,0.06654618657638285,0.009133229628951823,0.02725271080203139,0.020830221434302524
24,0.06654618657638285,0.008870156014091595,0.02632194491467265,0.021151484409159
25,0.06654618657638285,0.008990254838266917,0.026076314224275976,0.02216643930854074
26,0.06654618657638285,0.008910188955483369,0.019578395937228345,0.01994937015790499
27,0.06654618657638285,0.008881593997346388,0.02845169739671501,0.021656398782981062
28,0.06654618657638285,0.008995973829894314,0.030978919796861425,0.02032321847932076
29,0.06654618657638285,0.008898750972228576,0.029474539049274828,0.02288337902335811
30,0.06654618657638285,0.009161824587088805,0.029160566408930784,0.021567650217124975
31,0.06654618657638285,0.008995973829894314,0.025800086928672732,0.020503618691816196
32,0.06654618657638285,0.008875875005718991,0.02931497918287048,0.023763894412417625
33,0.06654618657638285,0.008875875005718991,0.028345610102026807,0.02100184302529113
34,0.06654618657638285,0.008921626938738162,0.02414529670128563,0.020550469011203075
35,0.06654618657638285,0.009110353662442238,0.026900706867365155,0.02277039379192481
36,0.06654618657638285,0.008915907947110766,0.031132760671638386,0.0253739597602936
37,0.06654618657638285,0.009116072654069635,0.0266453538912019,0.020632064635336032
38,0.06654618657638285,0.009144667612206616,0.022468774305714416,0.020441532552065503
39,0.06654618657638285,0.009001692821521709,0.03769358786658737,0.023657385509699026
40,0.06654618657638285,0.008858718030836803,0.024619973006359517,0.02300798923959052
41,0.06654618657638285,0.008904469963855972,0.023452440865626572,0.020706524639804956
42,0.06654618657638285,0.00909319668756005,0.02403806560827195,0.021857806109797914
43,0.06654618657638285,0.008887312988973784,0.023872214851077454,0.020478527383411795
44,0.06654618657638285,0.008881593997346388,0.028028777965869056,0.02196543794286689
45,0.06654618657638285,0.00884728004758201,0.026513531134190423,0.02153357970987522
46,0.06654618657638285,0.009070320721050464,0.027564395845724482,0.02096405781673738
47,0.06654618657638285,0.008921626938738162,0.02629106235988471,0.023071851445997722
48,0.06654618657638285,0.009144667612206616,0.023894518918424305,0.022235863726843854
49,0.06654618657638285,0.009041725762913483,0.025854989248295733,0.021989466056127397
50,0.06654618657638285,0.009144667612206616,0.03413694697350964,0.024033673581159865
51,0.06654618657638285,0.009116072654069635,0.03314670357322597,0.02190811610020006
52,0.06654618657638285,0.008870156014091595,0.030376424028915223,0.022614151030650845
53,0.06654618657638285,0.00973372374982843,0.03482637141419225,0.024218483708075417
54,0.06654618657638285,0.008950221896875143,0.028483151850665696,0.022311099239800014
55,0.06654618657638285,0.0088644370224642,0.02670111405956902,0.02249144471412178
56,0.06654618657638285,0.009150386603834012,0.029619515487029326,0.020047570699330167
57,0.06654618657638285,0.008933064921992953,0.025752333348583976,0.02170215085144933
58,0.06654618657638285,0.009064601729423067,0.03133778652148053,0.0245611466375868
59,0.06654618657638285,0.009121791645697031,0.026904424211922955,0.020009206781373433
60,0.06654618657638285,0.00893878391362035,0.03219963855972914,0.024311552610604623
61,0.06654618657638285,0.009053163746168276,0.02528108843848652,0.020592642254682422
62,0.06654618657638285,0.009098915679187445,0.027444582971130532,0.022336657573101007
63,0.06654618657638285,0.0091675435787162,0.02751035137484558,0.019714782245497917
64,0.06654618657638285,0.008898750972228576,0.028308150706867364,0.0219880477395652
65,0.06654618657638285,0.009081758704305257,0.0244126595598664,0.021292992459610235
66,0.06654618657638285,0.008933064921992953,0.022692958777508345,0.019961204988254478
67,0.06654618657638285,0.009098915679187445,0.02666965960561834,0.021419414116172705
68,0.06654618657638285,0.008893031980601181,0.030092190145033632,0.02344261181329395
69,0.06654618657638285,0.009270485428009333,0.03113133092373153,0.02213633220438996
70,0.06654618657638285,0.009053163746168276,0.025079779933202172,0.022072485436403392
71,0.06654618657638285,0.009121791645697031,0.028719060255295786,0.02293039310931869
72,0.06654618657638285,0.00909319668756005,0.028926087752207535,0.023441428196075257
73,0.06654618657638285,0.008944502905247747,0.026009687971816808,0.022824917267114938
74,0.06654618657638285,0.009161824587088805,0.029052763416754362,0.023456422266468373
75,0.06654618657638285,0.009098915679187445,0.0312926064876241,0.023983173073501233
76,0.06654618657638285,0.009036006771286086,0.0263385299903921,0.022256260807624665
77,0.06654618657638285,0.008933064921992953,0.030469643592441774,0.022472445555322716
78,0.06654618657638285,0.008990254838266917,0.02725814384407741,0.022540852483229738
79,0.06654618657638285,0.009390584252184656,0.03580174543624469,0.02124826742855593
80,0.06654618657638285,0.008893031980601181,0.02089147641487853,0.02074513151192001
81,0.06654618657638285,0.009442055176831221,0.032747517957633705,0.02280836041236503
82,0.06654618657638285,0.009138948620579219,0.029283238779338427,0.022346546225413422
83,0.06654618657638285,0.008933064921992953,0.02762044196367297,0.023762053952457358
84,0.06654618657638285,0.008898750972228576,0.023861348766985403,0.020421380804600226
85,0.06658050052614722,0.009087477695932654,0.030308653978130578,0.023116722699080227
86,0.06658050052614722,0.008858718030836803,0.02360742553872901,0.022014656530517682
87,0.06658050052614722,0.009116072654069635,0.02455935169510912,0.021811507655512503
88,0.06658050052614722,0.008933064921992953,0.022686953836299584,0.02184075066579026
89,0.06658050052614722,0.009053163746168276,0.027161778835155782,0.023111913107424588
90,0.06658050052614722,0.0093219563526559,0.025444937548611435,0.020327339916173335
91,0.06658050052614722,0.009150386603834012,0.031581987463970354,0.02127374079856467
92,0.06658050052614722,0.008870156014091595,0.02571458800384316,0.022669786347369245
93,0.06658050052614722,0.009098915679187445,0.031394976437754504,0.024175439921343127
94,0.06658050052614722,0.008875875005718991,0.028073957999725487,0.022043681071309135
95,0.06658050052614722,0.009127510637324428,0.02212134556435009,0.02126683572826434
96,0.06658050052614722,0.008875875005718991,0.030093619892940477,0.025346541437925158
97,0.06658050052614722,0.008875875005718991,0.027761701056869655,0.022959554067916377
98,0.06658050052614722,0.0088644370224642,0.025002287596650956,0.021151884214881303
99,0.06658050052614722,0.00909319668756005,0.024808985679644964,0.02240132407750206
100,0.06658050052614722,0.008881593997346388,0.02443582147595736,0.020019416975025284
